lg,item,syn,sentence,condition,headn,attn,verbn,model_type,surprisal
russian,39,0,Цены на продукт из-за плохого качества сырья были низкими,PL-SG-PL,PL,SG,PL,gpt2,5.476065158843994
russian,39,0,Цены на продукты из-за плохого качества сырья была низкой,PL-PL-SG,PL,PL,SG,gpt2,10.214776992797852
russian,39,0,Цены на продукты из-за плохого качества сырья были низкими,PL-PL-PL,PL,PL,PL,gpt2,5.501541614532471
russian,40,0,Штраф за прогул в целях воспитания сотрудников был введён,SG-SG-SG,SG,SG,SG,gpt2,7.120270729064941
russian,40,0,Штраф за прогул в целях воспитания сотрудников были введены,SG-SG-PL,SG,SG,PL,gpt2,9.296271324157715
russian,40,0,Штраф за прогулы в целях воспитания сотрудников был введён,SG-PL-SG,SG,PL,SG,gpt2,6.21561336517334
russian,40,0,Штраф за прогулы в целях воспитания сотрудников были введены,SG-PL-PL,SG,PL,PL,gpt2,9.093692779541016
russian,40,0,Штрафы за прогул в целях воспитания сотрудников был введён,PL-SG-SG,PL,SG,SG,gpt2,8.154428482055664
russian,40,0,Штрафы за прогул в целях воспитания сотрудников были введены,PL-SG-PL,PL,SG,PL,gpt2,6.332640647888184
russian,40,0,Штрафы за прогулы в целях воспитания сотрудников был введён,PL-PL-SG,PL,PL,SG,gpt2,7.8557820320129395
russian,40,0,Штрафы за прогулы в целях воспитания сотрудников были введены,PL-PL-PL,PL,PL,PL,gpt2,5.7584228515625
russian,41,1,Аргумент против обвинения для адвоката пострадавшей стороны был сокрушительным,SG-SG-SG,SG,SG,SG,gpt2,5.197986125946045
russian,41,1,Аргумент против обвинения для адвоката пострадавшей стороны были сокрушительными,SG-SG-PL,SG,SG,PL,gpt2,11.110445976257324
russian,41,1,Аргумент против обвинений для адвоката пострадавшей стороны был сокрушительным,SG-PL-SG,SG,PL,SG,gpt2,5.141293048858643
russian,41,1,Аргумент против обвинений для адвоката пострадавшей стороны были сокрушительными,SG-PL-PL,SG,PL,PL,gpt2,10.793031692504883
russian,41,1,Аргументы против обвинения для адвоката пострадавшей стороны был сокрушительным,PL-SG-SG,PL,SG,SG,gpt2,9.579419136047363
russian,41,1,Аргументы против обвинения для адвоката пострадавшей стороны были сокрушительными,PL-SG-PL,PL,SG,PL,gpt2,5.198829650878906
russian,41,1,Аргументы против обвинений для адвоката пострадавшей стороны был сокрушительным,PL-PL-SG,PL,PL,SG,gpt2,9.733033180236816
russian,41,1,Аргументы против обвинений для адвоката пострадавшей стороны были сокрушительными,PL-PL-PL,PL,PL,PL,gpt2,5.14593505859375
russian,42,1,Видеозапись с лекции для пропустивших занятия студентов была содержательной,SG-SG-SG,SG,SG,SG,gpt2,7.052408218383789
russian,42,1,Видеозапись с лекции для пропустивших занятия студентов были содержательными,SG-SG-PL,SG,SG,PL,gpt2,8.734140396118164
russian,42,1,Видеозапись с лекций для пропустивших занятия студентов была содержательной,SG-PL-SG,SG,PL,SG,gpt2,7.165305137634277
russian,42,1,Видеозапись с лекций для пропустивших занятия студентов были содержательными,SG-PL-PL,SG,PL,PL,gpt2,8.573057174682617
russian,42,1,Видеозаписи с лекции для пропустивших занятия студентов была содержательной,PL-SG-SG,PL,SG,SG,gpt2,8.610694885253906
russian,42,1,Видеозаписи с лекции для пропустивших занятия студентов были содержательными,PL-SG-PL,PL,SG,PL,gpt2,6.663632869720459
russian,42,1,Видеозаписи с лекций для пропустивших занятия студентов была содержательной,PL-PL-SG,PL,PL,SG,gpt2,9.187548637390137
russian,42,1,Видеозаписи с лекций для пропустивших занятия студентов были содержательными,PL-PL-PL,PL,PL,PL,gpt2,6.634047508239746
russian,43,1,Вывод из поражения из-за тщательного анализа ситуации был верным,SG-SG-SG,SG,SG,SG,gpt2,5.3472371101379395
russian,43,1,Вывод из поражения из-за тщательного анализа ситуации были верными,SG-SG-PL,SG,SG,PL,gpt2,7.782933712005615
russian,43,1,Вывод из поражений из-за тщательного анализа ситуации был верным,SG-PL-SG,SG,PL,SG,gpt2,6.020685195922852
russian,43,1,Вывод из поражений из-за тщательного анализа ситуации были верными,SG-PL-PL,SG,PL,PL,gpt2,8.167426109313965
russian,43,1,Выводы из поражения из-за тщательного анализа ситуации был верным,PL-SG-SG,PL,SG,SG,gpt2,8.61568832397461
russian,43,1,Выводы из поражения из-за тщательного анализа ситуации были верными,PL-SG-PL,PL,SG,PL,gpt2,5.301965713500977
russian,43,1,Выводы из поражений из-за тщательного анализа ситуации был верным,PL-PL-SG,PL,PL,SG,gpt2,9.144538879394531
russian,43,1,Выводы из поражений из-за тщательного анализа ситуации были верными,PL-PL-PL,PL,PL,PL,gpt2,5.861562252044678
russian,44,1,Выдержка из книги для упрощения процесса запоминания была краткой,SG-SG-SG,SG,SG,SG,gpt2,9.892805099487305
russian,44,1,Выдержка из книги для упрощения процесса запоминания были краткими,SG-SG-PL,SG,SG,PL,gpt2,10.55427360534668
russian,44,1,Выдержка из книг для упрощения процесса запоминания была краткой,SG-PL-SG,SG,PL,SG,gpt2,9.62511920928955
russian,44,1,Выдержка из книг для упрощения процесса запоминания были краткими,SG-PL-PL,SG,PL,PL,gpt2,9.971353530883789
russian,44,1,Выдержки из книги для упрощения процесса запоминания была краткой,PL-SG-SG,PL,SG,SG,gpt2,10.229904174804688
russian,44,1,Выдержки из книги для упрощения процесса запоминания были краткими,PL-SG-PL,PL,SG,PL,gpt2,9.476903915405273
russian,44,1,Выдержки из книг для упрощения процесса запоминания была краткой,PL-PL-SG,PL,PL,SG,gpt2,10.266910552978516
russian,44,1,Выдержки из книг для упрощения процесса запоминания были краткими,PL-PL-PL,PL,PL,PL,gpt2,8.82507610321045
russian,45,1,Выписка из программы во время затянувшегося заседания была сделана,SG-SG-SG,SG,SG,SG,gpt2,6.290614128112793
russian,45,1,Выписка из программы во время затянувшегося заседания были сделаны,SG-SG-PL,SG,SG,PL,gpt2,8.582801818847656
russian,45,1,Выписка из программ во время затянувшегося заседания была сделана,SG-PL-SG,SG,PL,SG,gpt2,6.428117752075195
russian,45,1,Выписка из программ во время затянувшегося заседания были сделаны,SG-PL-PL,SG,PL,PL,gpt2,8.366535186767578
russian,45,1,Выписки из программы во время затянувшегося заседания была сделана,PL-SG-SG,PL,SG,SG,gpt2,9.244220733642578
russian,45,1,Выписки из программы во время затянувшегося заседания были сделаны,PL-SG-PL,PL,SG,PL,gpt2,5.729766368865967
russian,45,1,Выписки из программ во время затянувшегося заседания была сделана,PL-PL-SG,PL,PL,SG,gpt2,9.57988166809082
russian,45,1,Выписки из программ во время затянувшегося заседания были сделаны,PL-PL-PL,PL,PL,PL,gpt2,5.572141647338867
russian,46,1,Выход из ситуации для опытного школьного психолога был очевидным,SG-SG-SG,SG,SG,SG,gpt2,5.857661247253418
russian,46,1,Выход из ситуации для опытного школьного психолога были очевидными,SG-SG-PL,SG,SG,PL,gpt2,12.07261848449707
russian,46,1,Выход из ситуаций для опытного школьного психолога был очевидным,SG-PL-SG,SG,PL,SG,gpt2,6.301579475402832
russian,46,1,Выход из ситуаций для опытного школьного психолога были очевидными,SG-PL-PL,SG,PL,PL,gpt2,11.897598266601562
russian,46,1,Выходы из ситуации для опытного школьного психолога был очевидным,PL-SG-SG,PL,SG,SG,gpt2,10.216103553771973
russian,46,1,Выходы из ситуации для опытного школьного психолога были очевидными,PL-SG-PL,PL,SG,PL,gpt2,6.050126075744629
russian,46,1,Выходы из ситуаций для опытного школьного психолога был очевидным,PL-PL-SG,PL,PL,SG,gpt2,10.749434471130371
russian,46,1,Выходы из ситуаций для опытного школьного психолога были очевидными,PL-PL-PL,PL,PL,PL,gpt2,6.369279861450195
russian,47,1,Доска для афиши к ограде маленького театра была прибита,SG-SG-SG,SG,SG,SG,gpt2,5.4469404220581055
russian,47,1,Доска для афиши к ограде маленького театра были прибиты,SG-SG-PL,SG,SG,PL,gpt2,8.18741226196289
russian,47,1,Доска для афиш к ограде маленького театра была прибита,SG-PL-SG,SG,PL,SG,gpt2,5.482364654541016
russian,47,1,Доска для афиш к ограде маленького театра были прибиты,SG-PL-PL,SG,PL,PL,gpt2,8.09850025177002
russian,47,1,Доски для афиши к ограде маленького театра была прибита,PL-SG-SG,PL,SG,SG,gpt2,7.809514999389648
russian,47,1,Доски для афиши к ограде маленького театра были прибиты,PL-SG-PL,PL,SG,PL,gpt2,4.885669231414795
russian,47,1,Доски для афиш к ограде маленького театра была прибита,PL-PL-SG,PL,PL,SG,gpt2,7.997820854187012
russian,47,1,Доски для афиш к ограде маленького театра были прибиты,PL-PL-PL,PL,PL,PL,gpt2,4.88967227935791
russian,48,1,Задержка из-за наводнения из-за отсутствия достоверной информации была пугающей,SG-SG-SG,SG,SG,SG,gpt2,6.013765811920166
russian,48,1,Задержка из-за наводнения из-за отсутствия достоверной информации были пугающими,SG-SG-PL,SG,SG,PL,gpt2,8.544608116149902
russian,48,1,Задержка из-за наводнений из-за отсутствия достоверной информации была пугающей,SG-PL-SG,SG,PL,SG,gpt2,6.232171058654785
russian,48,1,Задержка из-за наводнений из-за отсутствия достоверной информации были пугающими,SG-PL-PL,SG,PL,PL,gpt2,8.685931205749512
russian,48,1,Задержки из-за наводнения из-за отсутствия достоверной информации была пугающей,PL-SG-SG,PL,SG,SG,gpt2,8.169705390930176
russian,48,1,Задержки из-за наводнения из-за отсутствия достоверной информации были пугающими,PL-SG-PL,PL,SG,PL,gpt2,5.619196891784668
russian,48,1,Задержки из-за наводнений из-за отсутствия достоверной информации была пугающей,PL-PL-SG,PL,PL,SG,gpt2,8.160815238952637
russian,48,1,Задержки из-за наводнений из-за отсутствия достоверной информации были пугающими,PL-PL-PL,PL,PL,PL,gpt2,6.043822288513184
russian,49,1,Зал для заседания по масштабам небольшого городка был громадным,SG-SG-SG,SG,SG,SG,gpt2,4.048636436462402
russian,49,1,Зал для заседания по масштабам небольшого городка были громадными,SG-SG-PL,SG,SG,PL,gpt2,8.558502197265625
russian,49,1,Зал для заседаний по масштабам небольшого городка был громадным,SG-PL-SG,SG,PL,SG,gpt2,3.841381072998047
russian,49,1,Зал для заседаний по масштабам небольшого городка были громадными,SG-PL-PL,SG,PL,PL,gpt2,8.229240417480469
russian,49,1,Залы для заседания по масштабам небольшого городка был громадным,PL-SG-SG,PL,SG,SG,gpt2,7.826296806335449
russian,49,1,Залы для заседания по масштабам небольшого городка были громадными,PL-SG-PL,PL,SG,PL,gpt2,4.099864959716797
russian,49,1,Залы для заседаний по масштабам небольшого городка был громадным,PL-PL-SG,PL,PL,SG,gpt2,7.949037075042725
russian,49,1,Залы для заседаний по масштабам небольшого городка были громадными,PL-PL-PL,PL,PL,PL,gpt2,3.9693636894226074
russian,50,1,Запчасть для иномарки по меркам современного автовладельца была старой,SG-SG-SG,SG,SG,SG,gpt2,5.785522937774658
russian,50,1,Запчасть для иномарки по меркам современного автовладельца были старыми,SG-SG-PL,SG,SG,PL,gpt2,10.003698348999023
russian,50,1,Запчасть для иномарок по меркам современного автовладельца была старой,SG-PL-SG,SG,PL,SG,gpt2,5.884496212005615
russian,50,1,Запчасть для иномарок по меркам современного автовладельца были старыми,SG-PL-PL,SG,PL,PL,gpt2,10.004053115844727
russian,50,1,Запчасти для иномарки по меркам современного автовладельца была старой,PL-SG-SG,PL,SG,SG,gpt2,10.452285766601562
russian,50,1,Запчасти для иномарки по меркам современного автовладельца были старыми,PL-SG-PL,PL,SG,PL,gpt2,5.636131286621094
russian,50,1,Запчасти для иномарок по меркам современного автовладельца была старой,PL-PL-SG,PL,PL,SG,gpt2,10.3217134475708
russian,50,1,Запчасти для иномарок по меркам современного автовладельца были старыми,PL-PL-PL,PL,PL,PL,gpt2,5.591909885406494
russian,51,1,Исключение из правила на аккуратно свёрнутую шпаргалку было выписано,SG-SG-SG,SG,SG,SG,gpt2,5.454975128173828
russian,51,1,Исключение из правила на аккуратно свёрнутую шпаргалку были выписаны,SG-SG-PL,SG,SG,PL,gpt2,8.61889362335205
russian,51,1,Исключение из правил на аккуратно свёрнутую шпаргалку было выписано,SG-PL-SG,SG,PL,SG,gpt2,5.692747592926025
russian,51,1,Исключение из правил на аккуратно свёрнутую шпаргалку были выписаны,SG-PL-PL,SG,PL,PL,gpt2,8.47486686706543
russian,51,1,Исключения из правила на аккуратно свёрнутую шпаргалку было выписано,PL-SG-SG,PL,SG,SG,gpt2,8.064050674438477
russian,51,1,Исключения из правила на аккуратно свёрнутую шпаргалку были выписаны,PL-SG-PL,PL,SG,PL,gpt2,6.5470499992370605
russian,51,1,Исключения из правил на аккуратно свёрнутую шпаргалку было выписано,PL-PL-SG,PL,PL,SG,gpt2,8.31974983215332
russian,51,1,Исключения из правил на аккуратно свёрнутую шпаргалку были выписаны,PL-PL-PL,PL,PL,PL,gpt2,6.665928840637207
russian,52,1,Истерика из-за оценки по мнению родителей девочки была бурной,SG-SG-SG,SG,SG,SG,gpt2,5.219370365142822
russian,52,1,Истерика из-за оценки по мнению родителей девочки были бурными,SG-SG-PL,SG,SG,PL,gpt2,7.729747295379639
russian,52,1,Истерика из-за оценок по мнению родителей девочки была бурной,SG-PL-SG,SG,PL,SG,gpt2,5.010005950927734
russian,52,1,Истерика из-за оценок по мнению родителей девочки были бурными,SG-PL-PL,SG,PL,PL,gpt2,7.727975368499756
russian,52,1,Истерики из-за оценки по мнению родителей девочки была бурной,PL-SG-SG,PL,SG,SG,gpt2,8.630949020385742
russian,52,1,Истерики из-за оценки по мнению родителей девочки были бурными,PL-SG-PL,PL,SG,PL,gpt2,4.803370475769043
russian,52,1,Истерики из-за оценок по мнению родителей девочки была бурной,PL-PL-SG,PL,PL,SG,gpt2,9.323793411254883
russian,52,1,Истерики из-за оценок по мнению родителей девочки были бурными,PL-PL-PL,PL,PL,PL,gpt2,4.899317741394043
russian,53,1,Камень для ограды с лучшей итальянской каменоломни был завезён,SG-SG-SG,SG,SG,SG,gpt2,4.873139381408691
russian,53,1,Камень для ограды с лучшей итальянской каменоломни были завезены,SG-SG-PL,SG,SG,PL,gpt2,9.309183120727539
russian,53,1,Камень для оград с лучшей итальянской каменоломни был завезён,SG-PL-SG,SG,PL,SG,gpt2,5.074829578399658
russian,53,1,Камень для оград с лучшей итальянской каменоломни были завезены,SG-PL-PL,SG,PL,PL,gpt2,9.558058738708496
russian,53,1,Камни для ограды с лучшей итальянской каменоломни был завезён,PL-SG-SG,PL,SG,SG,gpt2,8.304651260375977
russian,53,1,Камни для ограды с лучшей итальянской каменоломни были завезены,PL-SG-PL,PL,SG,PL,gpt2,5.465693473815918
russian,53,1,Камни для оград с лучшей итальянской каменоломни был завезён,PL-PL-SG,PL,PL,SG,gpt2,8.572918891906738
russian,53,1,Камни для оград с лучшей итальянской каменоломни были завезены,PL-PL-PL,PL,PL,PL,gpt2,5.781782150268555
russian,54,1,Кирпич для дачи со склада бракованной продукции был привезён,SG-SG-SG,SG,SG,SG,gpt2,8.15371036529541
russian,54,1,Кирпич для дачи со склада бракованной продукции были привезены,SG-SG-PL,SG,SG,PL,gpt2,12.125829696655273
russian,54,1,Кирпич для дач со склада бракованной продукции был привезён,SG-PL-SG,SG,PL,SG,gpt2,7.218983173370361
russian,54,1,Кирпич для дач со склада бракованной продукции были привезены,SG-PL-PL,SG,PL,PL,gpt2,11.381328582763672
russian,54,1,Кирпичи для дачи со склада бракованной продукции был привезён,PL-SG-SG,PL,SG,SG,gpt2,11.659652709960938
russian,54,1,Кирпичи для дачи со склада бракованной продукции были привезены,PL-SG-PL,PL,SG,PL,gpt2,8.539786338806152
russian,54,1,Кирпичи для дач со склада бракованной продукции был привезён,PL-PL-SG,PL,PL,SG,gpt2,11.047425270080566
russian,54,1,Кирпичи для дач со склада бракованной продукции были привезены,PL-PL-PL,PL,PL,PL,gpt2,7.758056640625
russian,55,1,Ключ от шкатулки из-за высокой влажности воздуха был ржавым,SG-SG-SG,SG,SG,SG,gpt2,4.445845603942871
russian,55,1,Ключ от шкатулки из-за высокой влажности воздуха были ржавыми,SG-SG-PL,SG,SG,PL,gpt2,8.985770225524902
russian,55,1,Ключ от шкатулок из-за высокой влажности воздуха был ржавым,SG-PL-SG,SG,PL,SG,gpt2,5.083012580871582
russian,55,1,Ключ от шкатулок из-за высокой влажности воздуха были ржавыми,SG-PL-PL,SG,PL,PL,gpt2,9.089313507080078
russian,55,1,Ключи от шкатулки из-за высокой влажности воздуха был ржавым,PL-SG-SG,PL,SG,SG,gpt2,10.59340763092041
russian,55,1,Ключи от шкатулки из-за высокой влажности воздуха были ржавыми,PL-SG-PL,PL,SG,PL,gpt2,4.951552867889404
russian,55,1,Ключи от шкатулок из-за высокой влажности воздуха был ржавым,PL-PL-SG,PL,PL,SG,gpt2,10.797341346740723
russian,55,1,Ключи от шкатулок из-за высокой влажности воздуха были ржавыми,PL-PL-PL,PL,PL,PL,gpt2,5.65372896194458
russian,56,1,Комната для вечеринки из-за малого количества мебели была просторной,SG-SG-SG,SG,SG,SG,gpt2,3.5027289390563965
russian,56,1,Комната для вечеринки из-за малого количества мебели были просторными,SG-SG-PL,SG,SG,PL,gpt2,8.377471923828125
russian,56,1,Комната для вечеринок из-за малого количества мебели была просторной,SG-PL-SG,SG,PL,SG,gpt2,3.589704990386963
russian,56,1,Комната для вечеринок из-за малого количества мебели были просторными,SG-PL-PL,SG,PL,PL,gpt2,8.269145965576172
russian,56,1,Комнаты для вечеринки из-за малого количества мебели была просторной,PL-SG-SG,PL,SG,SG,gpt2,7.775312423706055
russian,56,1,Комнаты для вечеринки из-за малого количества мебели были просторными,PL-SG-PL,PL,SG,PL,gpt2,4.913749694824219
russian,56,1,Комнаты для вечеринок из-за малого количества мебели была просторной,PL-PL-SG,PL,PL,SG,gpt2,8.010586738586426
russian,56,1,Комнаты для вечеринок из-за малого количества мебели были просторными,PL-PL-PL,PL,PL,PL,gpt2,5.111915111541748
russian,57,1,Кондиционер для помещения из-за ошибки заводских сборщиков был неисправен,SG-SG-SG,SG,SG,SG,gpt2,6.364294052124023
russian,57,1,Кондиционер для помещения из-за ошибки заводских сборщиков были неисправны,SG-SG-PL,SG,SG,PL,gpt2,8.006237983703613
russian,57,1,Кондиционер для помещений из-за ошибки заводских сборщиков был неисправен,SG-PL-SG,SG,PL,SG,gpt2,6.1272101402282715
russian,57,1,Кондиционер для помещений из-за ошибки заводских сборщиков были неисправны,SG-PL-PL,SG,PL,PL,gpt2,7.69551944732666
russian,57,1,Кондиционеры для помещения из-за ошибки заводских сборщиков был неисправен,PL-SG-SG,PL,SG,SG,gpt2,10.183507919311523
russian,57,1,Кондиционеры для помещения из-за ошибки заводских сборщиков были неисправны,PL-SG-PL,PL,SG,PL,gpt2,5.6463117599487305
russian,57,1,Кондиционеры для помещений из-за ошибки заводских сборщиков был неисправен,PL-PL-SG,PL,PL,SG,gpt2,10.357093811035156
russian,57,1,Кондиционеры для помещений из-за ошибки заводских сборщиков были неисправны,PL-PL-PL,PL,PL,PL,gpt2,5.309093952178955
russian,58,1,Коробка для краски из-за экологических убеждений производителя была картонной,SG-SG-SG,SG,SG,SG,gpt2,4.898573875427246
russian,58,1,Коробка для краски из-за экологических убеждений производителя были картонными,SG-SG-PL,SG,SG,PL,gpt2,8.841629981994629
russian,58,1,Коробка для красок из-за экологических убеждений производителя была картонной,SG-PL-SG,SG,PL,SG,gpt2,4.901355743408203
russian,58,1,Коробка для красок из-за экологических убеждений производителя были картонными,SG-PL-PL,SG,PL,PL,gpt2,8.51268196105957
russian,58,1,Коробки для краски из-за экологических убеждений производителя была картонной,PL-SG-SG,PL,SG,SG,gpt2,8.620247840881348
russian,58,1,Коробки для краски из-за экологических убеждений производителя были картонными,PL-SG-PL,PL,SG,PL,gpt2,5.107102870941162
russian,58,1,Коробки для красок из-за экологических убеждений производителя была картонной,PL-PL-SG,PL,PL,SG,gpt2,8.669465065002441
russian,58,1,Коробки для красок из-за экологических убеждений производителя были картонными,PL-PL-PL,PL,PL,PL,gpt2,5.034454822540283
russian,59,1,Лекарство от болезни для отдельных категорий граждан было доступным,SG-SG-SG,SG,SG,SG,gpt2,7.785719871520996
russian,59,1,Лекарство от болезни для отдельных категорий граждан были доступными,SG-SG-PL,SG,SG,PL,gpt2,9.911048889160156
russian,59,1,Лекарство от болезней для отдельных категорий граждан было доступным,SG-PL-SG,SG,PL,SG,gpt2,8.094983100891113
russian,59,1,Лекарство от болезней для отдельных категорий граждан были доступными,SG-PL-PL,SG,PL,PL,gpt2,9.989399909973145
russian,59,1,Лекарства от болезни для отдельных категорий граждан было доступным,PL-SG-SG,PL,SG,SG,gpt2,11.641239166259766
russian,59,1,Лекарства от болезни для отдельных категорий граждан были доступными,PL-SG-PL,PL,SG,PL,gpt2,7.02741003036499
russian,59,1,Лекарства от болезней для отдельных категорий граждан было доступным,PL-PL-SG,PL,PL,SG,gpt2,11.904620170593262
russian,59,1,Лекарства от болезней для отдельных категорий граждан были доступными,PL-PL-PL,PL,PL,PL,gpt2,7.358776569366455
russian,60,1,Лимузин для свадьбы с яркими розовыми бантами был белым,SG-SG-SG,SG,SG,SG,gpt2,5.745054721832275
russian,60,1,Лимузин для свадьбы с яркими розовыми бантами были белыми,SG-SG-PL,SG,SG,PL,gpt2,8.763772964477539
russian,60,1,Лимузин для свадеб с яркими розовыми бантами был белым,SG-PL-SG,SG,PL,SG,gpt2,5.9222025871276855
russian,60,1,Лимузин для свадеб с яркими розовыми бантами были белыми,SG-PL-PL,SG,PL,PL,gpt2,9.190799713134766
russian,60,1,Лимузины для свадьбы с яркими розовыми бантами был белым,PL-SG-SG,PL,SG,SG,gpt2,9.074847221374512
russian,60,1,Лимузины для свадьбы с яркими розовыми бантами были белыми,PL-SG-PL,PL,SG,PL,gpt2,6.210322380065918
russian,60,1,Лимузины для свадеб с яркими розовыми бантами был белым,PL-PL-SG,PL,PL,SG,gpt2,9.300785064697266
russian,60,1,Лимузины для свадеб с яркими розовыми бантами были белыми,PL-PL-PL,PL,PL,PL,gpt2,6.512133598327637
russian,61,1,Лозунг из листовки с целью привлечения внимания был придуман,SG-SG-SG,SG,SG,SG,gpt2,8.109404563903809
russian,61,1,Лозунг из листовки с целью привлечения внимания были придуманы,SG-SG-PL,SG,SG,PL,gpt2,9.338021278381348
russian,61,1,Лозунг из листовок с целью привлечения внимания был придуман,SG-PL-SG,SG,PL,SG,gpt2,7.953378677368164
russian,61,1,Лозунг из листовок с целью привлечения внимания были придуманы,SG-PL-PL,SG,PL,PL,gpt2,9.013845443725586
russian,61,1,Лозунги из листовки с целью привлечения внимания был придуман,PL-SG-SG,PL,SG,SG,gpt2,8.170347213745117
russian,61,1,Лозунги из листовки с целью привлечения внимания были придуманы,PL-SG-PL,PL,SG,PL,gpt2,7.9591569900512695
russian,61,1,Лозунги из листовок с целью привлечения внимания был придуман,PL-PL-SG,PL,PL,SG,gpt2,8.07407283782959
russian,61,1,Лозунги из листовок с целью привлечения внимания были придуманы,PL-PL-PL,PL,PL,PL,gpt2,7.50773811340332
russian,62,1,Массовка для съёмки из числа местных студентов была набрана,SG-SG-SG,SG,SG,SG,gpt2,4.983462810516357
russian,62,1,Массовка для съёмки из числа местных студентов были набраны,SG-SG-PL,SG,SG,PL,gpt2,8.522069931030273
russian,62,1,Массовка для съёмок из числа местных студентов была набрана,SG-PL-SG,SG,PL,SG,gpt2,4.955111980438232
russian,62,1,Массовка для съёмок из числа местных студентов были набраны,SG-PL-PL,SG,PL,PL,gpt2,8.696467399597168
russian,62,1,Массовки для съёмки из числа местных студентов была набрана,PL-SG-SG,PL,SG,SG,gpt2,8.288885116577148
russian,62,1,Массовки для съёмки из числа местных студентов были набраны,PL-SG-PL,PL,SG,PL,gpt2,5.179424285888672
russian,62,1,Массовки для съёмок из числа местных студентов была набрана,PL-PL-SG,PL,PL,SG,gpt2,8.604516983032227
russian,62,1,Массовки для съёмок из числа местных студентов были набраны,PL-PL-PL,PL,PL,PL,gpt2,5.104333400726318
russian,63,1,Материал для крыши из-за нарушения режима хранения был бракованным,SG-SG-SG,SG,SG,SG,gpt2,6.4571027755737305
russian,63,1,Материал для крыши из-за нарушения режима хранения были бракованными,SG-SG-PL,SG,SG,PL,gpt2,8.690167427062988
russian,63,1,Материал для крыш из-за нарушения режима хранения был бракованным,SG-PL-SG,SG,PL,SG,gpt2,6.47263240814209
russian,63,1,Материал для крыш из-за нарушения режима хранения были бракованными,SG-PL-PL,SG,PL,PL,gpt2,9.005643844604492
russian,63,1,Материалы для крыши из-за нарушения режима хранения был бракованным,PL-SG-SG,PL,SG,SG,gpt2,10.03874397277832
russian,63,1,Материалы для крыши из-за нарушения режима хранения были бракованными,PL-SG-PL,PL,SG,PL,gpt2,6.98969030380249
russian,63,1,Материалы для крыш из-за нарушения режима хранения был бракованным,PL-PL-SG,PL,PL,SG,gpt2,10.389803886413574
russian,63,1,Материалы для крыш из-за нарушения режима хранения были бракованными,PL-PL-PL,PL,PL,PL,gpt2,6.986507415771484
russian,64,1,Мотор для лодки с учётом пожеланий рыбаков был заказан,SG-SG-SG,SG,SG,SG,gpt2,5.861876964569092
russian,64,1,Мотор для лодки с учётом пожеланий рыбаков были заказаны,SG-SG-PL,SG,SG,PL,gpt2,8.977319717407227
russian,64,1,Мотор для лодок с учётом пожеланий рыбаков был заказан,SG-PL-SG,SG,PL,SG,gpt2,6.0248799324035645
russian,64,1,Мотор для лодок с учётом пожеланий рыбаков были заказаны,SG-PL-PL,SG,PL,PL,gpt2,9.233623504638672
russian,64,1,Моторы для лодки с учётом пожеланий рыбаков был заказан,PL-SG-SG,PL,SG,SG,gpt2,9.716416358947754
russian,64,1,Моторы для лодки с учётом пожеланий рыбаков были заказаны,PL-SG-PL,PL,SG,PL,gpt2,5.797598838806152
russian,64,1,Моторы для лодок с учётом пожеланий рыбаков был заказан,PL-PL-SG,PL,PL,SG,gpt2,9.848539352416992
russian,64,1,Моторы для лодок с учётом пожеланий рыбаков были заказаны,PL-PL-PL,PL,PL,PL,gpt2,6.0317535400390625
russian,65,1,Мяч для игры для детских дошкольных учреждений был разработан,SG-SG-SG,SG,SG,SG,gpt2,7.245091438293457
russian,65,1,Мяч для игры для детских дошкольных учреждений были разработаны,SG-SG-PL,SG,SG,PL,gpt2,10.480846405029297
russian,65,1,Мяч для игр для детских дошкольных учреждений был разработан,SG-PL-SG,SG,PL,SG,gpt2,7.7364115715026855
russian,65,1,Мяч для игр для детских дошкольных учреждений были разработаны,SG-PL-PL,SG,PL,PL,gpt2,10.713491439819336
russian,65,1,Мячи для игры для детских дошкольных учреждений был разработан,PL-SG-SG,PL,SG,SG,gpt2,9.727980613708496
russian,65,1,Мячи для игры для детских дошкольных учреждений были разработаны,PL-SG-PL,PL,SG,PL,gpt2,7.260398864746094
russian,65,1,Мячи для игр для детских дошкольных учреждений был разработан,PL-PL-SG,PL,PL,SG,gpt2,10.36166000366211
russian,65,1,Мячи для игр для детских дошкольных учреждений были разработаны,PL-PL-PL,PL,PL,PL,gpt2,7.6362833976745605
russian,66,1,Перелом из-за падения из-за преклонного возраста альпиниста был тяжёлым,SG-SG-SG,SG,SG,SG,gpt2,5.222660064697266
russian,66,1,Перелом из-за падения из-за преклонного возраста альпиниста были тяжёлыми,SG-SG-PL,SG,SG,PL,gpt2,7.922895431518555
russian,66,1,Перелом из-за падений из-за преклонного возраста альпиниста был тяжёлым,SG-PL-SG,SG,PL,SG,gpt2,5.2738037109375
russian,66,1,Перелом из-за падений из-за преклонного возраста альпиниста были тяжёлыми,SG-PL-PL,SG,PL,PL,gpt2,8.111209869384766
russian,66,1,Переломы из-за падения из-за преклонного возраста альпиниста был тяжёлым,PL-SG-SG,PL,SG,SG,gpt2,8.154643058776855
russian,66,1,Переломы из-за падения из-за преклонного возраста альпиниста были тяжёлыми,PL-SG-PL,PL,SG,PL,gpt2,4.9754862785339355
